-0.15963,0.02991,-0.025766,0.0040409,0.022512,0.01264,0.0050054,0.0074444,0.0034515,0.0045,0.015277,0.020763,-0.24377,0.083999,-0.49086,0.236,-0.049412,0.044962,0.024393,0.022681,-0.002379,-0.027883,0.057972,0.057239,0.046617,0.029281,-0.015378,-0.071657,-0.11562,0.0092661,-0.46286,0,0.26152,0.038399,-0.010798,0.016926,0.15544,-0.0019411,0.041615,0.18453,0.099374,-0.0059068,-0.004631,-0.01154,0.038672,0.040996,0.032911,0.049155,0.083401,0.20192,0.47699,0.32455,-0.071686,0.17521,0.14661,0.036924,0.20117,0.14061,-0.082796,0.28369,0.060806,0.023967,-0.020157,-0.017592
-0.055807,0.145,0.02956,0.062984,0.092752,0.037531,0.03806,0.040804,0.019849,0.052736,0.03898,0.038264,0.0037865,0.045371,-0.057042,0.16336,-0.021966,0.04866,0.041348,0.039929,0.04128,0.0585,0.032441,0.016457,0.017298,0.034968,0.048057,0.051741,-0.00042548,0.039693,0.044844,0.038399,-0.16797,0,-0.026007,0.015412,0.15237,0.015142,0.04877,0.19529,0.10456,-0.0074974,-0.0012881,-0.001706,0.040983,0.04105,0.035451,0.11025,0.11475,0.16668,0.40917,0.26708,-0.22309,0.12049,0.14097,0.023712,0.18654,0.13578,-0.19668,0.33911,0.066651,0.028759,-0.012236,-0.012879
-0.51195,0.0063808,-0.23042,-0.0084245,0.035294,-0.095879,-0.24889,-0.11639,0.033878,0.016592,0.024211,0.022175,-0.0038874,0.037608,-0.04169,0.31901,-0.0015298,0.18873,-0.10508,-0.097102,-0.28849,0.0069259,0.027839,0.031778,0.028269,0.022823,0.018267,0.018702,-0.00032984,0.022505,-0.046559,0.016926,0.0090281,0.015412,0.045859,0,0.67461,-0.022284,0.038444,0.24958,0.098974,-0.010557,0.00013398,0.0085546,0.048454,0.045313,0.036401,0.119,0.11658,0.18754,0.42551,0.31133,-0.054359,0.17584,0.18978,0.08371,0.47315,0.44574,-0.032985,0.40315,0.090847,0.024,-0.0073591,-0.010364
0.088772,0.16915,0.10443,0.11612,0.14701,0.11443,0.11445,0.11448,0.066577,0.033088,0.088022,0.11941,-0.29167,0.2111,-0.15747,0.11913,0.10664,0.11599,0.11609,0.11558,0.11485,0.11011,0.11864,0.22187,0.18857,0.1408,0.003241,-0.17462,-0.17221,0.1209,-0.6835,0.049155,0.072302,0.11025,0.12754,0.119,0.11213,0.12199,0.11551,0.10241,0.053281,0.18413,0.20784,0.23584,0.16545,0.15736,0.18358,0,0.059066,0.17753,0.49364,0.3153,-0.069877,0.1633,0.13887,0.033889,0.18324,0.13095,-0.075511,0.34233,-0.050526,-0.18323,-0.28825,-0.26809
0.016817,0.10254,0.16055,-0.00040219,0.13104,0.17389,0.17023,0.17293,0.20739,0.17019,0.20191,0.2046,-0.069881,0.34302,-0.31792,0.29391,0.14562,0.19133,0.1744,0.17481,0.16665,0.15958,0.19722,0.21687,0.20293,0.19231,0.16667,0.11809,0.074674,0.18489,-0.63732,0.20192,0.10883,0.16668,0.20301,0.18754,0.16357,0.19591,0.17831,0.14799,0.17273,0.20487,0.20722,0.21262,0.19889,0.19959,0.21286,0.17753,0.19057,0,0.33347,0.19529,-0.12617,0.091591,0.10789,-0.015125,0.14697,0.1163,-0.10039,0.3148,0.041917,0.01727,-0.039965,-0.018349
0.19305,0.29727,0.25048,0.18119,0.27073,0.30714,0.30507,0.30529,0.32993,0.30413,0.3284,0.33601,0.12711,0.38019,-0.046491,0.42704,0.27992,0.31834,0.309,0.31053,0.30397,0.28595,0.32975,0.34283,0.33458,0.33775,0.30164,0.22053,0.20093,0.31604,-0.14123,0.32455,0.24254,0.26708,0.30848,0.31133,0.29943,0.32387,0.31255,0.28704,0.30731,0.33248,0.33891,0.34787,0.3343,0.33751,0.33791,0.3153,0.26546,0.19529,0.098329,0,-0.29236,0.094747,0.076089,-0.012604,0.1817,0.12005,-0.12516,0.30013,0.047342,0.028559,-0.028422,-0.020366
0.11552,0.19436,0.16007,0.10231,0.20735,0.16964,0.16948,0.11974,0.18372,0.12596,0.17385,0.16989,0.086371,0.29423,-0.052161,0.218,0.15117,0.16725,0.16821,0.16835,0.17223,0.1825,0.16325,0.16824,0.16584,0.16766,0.1714,0.15937,0.11437,0.15856,-0.022611,0.17521,-0.059728,0.12049,0.2079,0.17584,0.17073,0.10443,0.1683,0.16513,0.17414,0.16388,0.16224,0.16629,0.16583,0.16593,0.16662,0.1633,0.15074,0.091591,-0.0011635,0.094747,0.28303,0,0.12335,0.016061,0.16816,0.13374,-0.27043,0.32337,0.054472,0.015916,-0.026313,-0.018285
-0.16157,0.044437,0.010226,-0.033161,0.013446,0.055009,0.03849,0.042736,0.048745,0.036923,0.040644,0.041965,-0.047946,0.10631,-0.16156,0.24809,-0.011582,0.10467,0.064793,0.063361,0.025027,0.003589,0.089802,0.042823,0.048422,0.043752,0.039306,0.035407,-0.0048316,0.040674,-0.090498,0.036924,0.034211,0.023712,0.14094,0.08371,0.0035146,0.076319,0.066833,-0.0025181,0.040356,0.041905,0.042469,0.050771,0.041784,0.041274,0.042031,0.033889,0.028051,-0.015125,-0.063894,-0.012604,0.061356,0.016061,-0.33393,0,0.25648,0.1497,-0.061349,0.28293,0.069783,0.023335,-0.010761,-0.013974
0.041729,-0.0093096,0.022144,-0.047954,0.023986,0.024844,0.024462,0.021952,0.021841,-0.10963,-0.085388,-0.074939,-0.0031483,0.063105,-0.033447,-0.0079135,0.037164,0.021947,0.024311,0.02538,0.023669,-0.0006429,0.02908,0.18925,0.085948,-0.065891,-0.23897,-0.31157,-0.19113,0.024258,-0.62432,0.023967,0.044795,0.028759,0.022285,0.024,0.025289,0.028,0.026733,-0.0042808,-0.22602,0.099121,0.12704,0.087965,-0.038048,-0.036891,-0.023567,-0.18323,0.0022385,0.01727,-0.036783,0.028559,0.016838,0.015916,0.026714,0.023335,0.020008,0.024618,0.026742,-0.060235,-0.11937,0,-0.25579,-0.207
-0.038533,-0.054405,-0.023898,-0.09821,-0.017537,-0.011974,-0.0139,-0.018822,-0.036631,-0.1691,-0.17508,-0.16349,-0.34694,0.033109,-0.12719,-0.0056367,-0.011585,-0.0064777,-0.010635,-0.010047,-0.016529,-0.050233,-0.005571,0.070623,-0.037923,-0.23257,-0.39757,-0.42381,-0.27621,-0.014767,-0.80153,-0.020157,-0.0025107,-0.012236,-0.0078413,-0.0073591,-0.017162,-0.0093748,-0.010466,-0.052049,-0.34736,-0.029924,-0.049524,-0.069281,-0.15198,-0.14062,-0.13383,-0.28825,-0.048695,-0.039965,-0.097182,-0.028422,-0.014322,-0.026313,-0.016837,-0.010761,-0.028325,-0.017433,-0.0023272,-0.11281,-0.21356,-0.25579,0,-0.033908
-0.011155,-0.023832,-0.020675,-0.059328,-0.026103,-0.013084,-0.014496,-0.017792,-0.0051992,-0.031785,-0.15662,-0.17802,-0.048781,0.012789,-0.079702,-0.02385,-0.013047,-0.0099605,-0.011854,-0.011421,-0.016871,-0.041934,-0.0086755,0.032188,-0.051566,-0.30112,-0.40355,-0.45199,-0.03099,-0.014769,-0.10749,-0.017592,-0.0044436,-0.012879,-0.014506,-0.010364,-0.017083,-0.011442,-0.012009,-0.039106,-0.4344,-0.04473,-0.080218,-0.077877,-0.21537,-0.1933,-0.17907,-0.26809,-0.030926,-0.018349,-0.060206,-0.020366,-0.016476,-0.018285,-0.013526,-0.013974,-0.022828,-0.01716,-0.0074406,-0.082071,-0.18506,-0.207,-0.033908,0
